key,title,created,issue_type,title_clean,title_lower,category,confidence
SD-156533,"Problem z zamknięciem POS06 - nie przeszło na kasie, z której był zamykany dzień.",2025-06-17 00:10:39.042000+02:00,Incydent,"Problem z zamknięciem POS06 - nie przeszło na kasie, z której był zamykany dzień.","problem z zamknięciem pos06 - nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-156532,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.",2025-06-17 00:10:34.987000+02:00,Incydent,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień.","problem z zamknięciem pos - nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-156531,MyStore - prośba o zmianę okresu listy inwentaryzacyjnej.,2025-06-17 00:10:16.508000+02:00,Incydent,MyStore - prośba o zmianę okresu listy inwentaryzacyjnej.,mystore - prośba o zmianę okresu listy inwentaryzacyjnej.,inne,0.5
SD-156530,"MyStore - Zamknięcie nie przeszło na kasie, z której był zamykany dzień. POS7 ",2025-06-17 00:09:52.749000+02:00,Incydent,"MyStore - Zamknięcie nie przeszło na kasie, z której był zamykany dzień. POS7","mystore - zamknięcie nie przeszło na kasie, z której był zamykany dzień. pos7",inne,0.5
SD-156529,Mystore - Brak danych w raporcie szybkosci obslugi ,2025-06-17 00:08:21.700000+02:00,Incydent,Mystore - Brak danych w raporcie szybkosci obslugi,mystore - brak danych w raporcie szybkosci obslugi,MyStore – brak czasów szybkości obsługi,0.9
SD-156528,MOP - Prośba o wyłączenie,2025-06-17 00:04:19.341000+02:00,Usługa,MOP - Prośba o wyłączenie,mop - prośba o wyłączenie,MOP – Prośba o włączenie/wyłączenie,0.9
SD-156527,"POS24 - Drukarka Fiskalna na serwisie,zapytanie o raport dobowy",2025-06-17 00:01:45.809000+02:00,Incydent,"POS24 - Drukarka Fiskalna na serwisie,zapytanie o raport dobowy","pos24 - drukarka fiskalna na serwisie,zapytanie o raport dobowy",inne,0.5
SD-156526,Monitor do mycia rąk ,2025-06-16 23:54:05.290000+02:00,Incydent,Monitor do mycia rąk,monitor do mycia rąk,inne,0.5
SD-156525,Mystore - brak raportu PMX,2025-06-16 23:50:54.648000+02:00,Incydent,Mystore - brak raportu PMX,mystore - brak raportu pmx,inne,0.5
SD-156524,MOP - Prośba o wyłączenie,2025-06-16 23:50:24.012000+02:00,Usługa,MOP - Prośba o wyłączenie,mop - prośba o wyłączenie,MOP – Prośba o włączenie/wyłączenie,0.9
SD-156523,Mystore - Prośba o zmiane numeru wrin,2025-06-16 23:47:05.323000+02:00,Incydent,Mystore - Prośba o zmiane numeru wrin,mystore - prośba o zmiane numeru wrin,inne,0.5
SD-156522,aplikacja glory vnc dla gotowkomatow się zacięła ,2025-06-16 23:47:00.089000+02:00,Incydent,aplikacja glory vnc dla gotowkomatow się zacięła,aplikacja glory vnc dla gotowkomatow się zacięła,inne,0.5
SD-156521,Mystore - błędna lista inwentaryzacyjna ,2025-06-16 23:42:55.907000+02:00,Incydent,Mystore - błędna lista inwentaryzacyjna,mystore - błędna lista inwentaryzacyjna,inne,0.5
SD-156519,POS1 - pinpad przy transakcjach wyłącza się. ,2025-06-16 23:30:53.747000+02:00,Incydent,POS1 - pinpad przy transakcjach wyłącza się.,pos1 - pinpad przy transakcjach wyłącza się.,inne,0.5
SD-156518,Mystore - Błędne odbicie w edycji odbić czasowych ,2025-06-16 23:30:36.294000+02:00,Incydent,Mystore - Błędne odbicie w edycji odbić czasowych,mystore - błędne odbicie w edycji odbić czasowych,MyStore – Prośba o pomoc w edycji odbić czasowych,0.9
SD-156515,"Problem z zamknięciem POS24 - nie przeszło na kasie, z której był zamykany dzień.",2025-06-16 23:26:24.993000+02:00,Incydent,"Problem z zamknięciem POS24 - nie przeszło na kasie, z której był zamykany dzień.","problem z zamknięciem pos24 - nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-156514,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień",2025-06-16 23:17:32.827000+02:00,Incydent,"Problem z zamknięciem POS - nie przeszło na kasie, z której był zamykany dzień","problem z zamknięciem pos - nie przeszło na kasie, z której był zamykany dzień","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-156513,Nie wyświetla się lista magazynowa w dniu dzisiejszym,2025-06-16 23:10:19.830000+02:00,Incydent,Nie wyświetla się lista magazynowa w dniu dzisiejszym,nie wyświetla się lista magazynowa w dniu dzisiejszym,inne,0.5
SD-156511,nie działa dotyk,2025-06-16 23:09:10.228000+02:00,Incydent,nie działa dotyk,nie działa dotyk,inne,0.5
SD-156510,Monitor,2025-06-16 23:08:00.547000+02:00,Incydent,Monitor,monitor,inne,0.5
SD-156509,Mop - prośba o wyłączenie usługi ,2025-06-16 23:04:29.732000+02:00,Incydent,Mop - prośba o wyłączenie usługi,mop - prośba o wyłączenie usługi,MOP – Prośba o włączenie/wyłączenie,0.9
SD-156508,MyStore - Prośba o pomoc w edycji odbić czasowych,2025-06-16 22:57:55.356000+02:00,Usługa,MyStore - Prośba o pomoc w edycji odbić czasowych,mystore - prośba o pomoc w edycji odbić czasowych,MyStore – Prośba o pomoc w edycji odbić czasowych,0.9
SD-156507,Mystore – Prośba o pomoc w edycji odbić czasowych  ,2025-06-16 22:55:37.443000+02:00,Usługa,Mystore – Prośba o pomoc w edycji odbić czasowych,mystore – prośba o pomoc w edycji odbić czasowych,MyStore – Prośba o pomoc w edycji odbić czasowych,0.9
SD-156506,Mystore - Transfer nie liczy sie do zuzycia próproduktów ,2025-06-16 22:48:07.336000+02:00,Incydent,Mystore - Transfer nie liczy sie do zuzycia próproduktów,mystore - transfer nie liczy sie do zuzycia próproduktów,inne,0.5
SD-156505,MyStore - Prośba o pomoc w edycji odbić czasowych,2025-06-16 22:40:44.834000+02:00,Usługa,MyStore - Prośba o pomoc w edycji odbić czasowych,mystore - prośba o pomoc w edycji odbić czasowych,MyStore – Prośba o pomoc w edycji odbić czasowych,0.9
SD-156502,Korekta błędnie wbitych strat,2025-06-16 22:33:51.307000+02:00,Usługa,Korekta błędnie wbitych strat,korekta błędnie wbitych strat,inne,0.5
SD-156501,Pytanie o aktualizację sesame ,2025-06-16 22:32:38.769000+02:00,Incydent,Pytanie o aktualizację sesame,pytanie o aktualizację sesame,inne,0.5
SD-156500,zamówienie Glovo wyświetlajs sie na monitorze orb,2025-06-16 22:29:54.917000+02:00,Incydent,zamówienie Glovo wyświetlajs sie na monitorze orb,zamówienie glovo wyświetlajs sie na monitorze orb,Autorelease – nie wpada automatycznie,0.75
SD-156499,"POS24 - Drukarka fiskalna nie odpowiada, rest czeka na OS",2025-06-16 22:29:32.628000+02:00,Incydent,"POS24 - Drukarka fiskalna nie odpowiada, rest czeka na OS","pos24 - drukarka fiskalna nie odpowiada, rest czeka na os",inne,0.5
SD-156498,Prośba o pomoc w odbiciach czasowych ,2025-06-16 22:26:27.254000+02:00,Usługa,Prośba o pomoc w odbiciach czasowych,prośba o pomoc w odbiciach czasowych,inne,0.5
SD-156496,POS01 - Brak mozliwosci odblokowania zablokowanego produktu,2025-06-16 22:24:45.318000+02:00,Incydent,POS01 - Brak mozliwosci odblokowania zablokowanego produktu,pos01 - brak mozliwosci odblokowania zablokowanego produktu,POS – brak kafelków,0.9
SD-156495,"
Korekta błędnie wbitych strat ",2025-06-16 22:16:10.090000+02:00,Usługa,Korekta błędnie wbitych strat,korekta błędnie wbitych strat,inne,0.5
SD-156493,Waystaion offline - Brak przyczyny wystąpienia ,2025-06-16 22:10:50.203000+02:00,Incydent,Waystaion offline - Brak przyczyny wystąpienia,waystaion offline - brak przyczyny wystąpienia,inne,0.5
SD-156492,MOP - Prośba o wyłączenie,2025-06-16 22:05:44.924000+02:00,Usługa,MOP - Prośba o wyłączenie,mop - prośba o wyłączenie,MOP – Prośba o włączenie/wyłączenie,0.9
SD-156491,TR - błędna godzina,2025-06-16 22:04:35.055000+02:00,Incydent,TR - błędna godzina,tr - błędna godzina,inne,0.5
SD-156490,MOP - Prośba o wyłączenie,2025-06-16 22:04:32.936000+02:00,Usługa,MOP - Prośba o wyłączenie,mop - prośba o wyłączenie,MOP – Prośba o włączenie/wyłączenie,0.9
SD-156489,Różnica pomiędzy raportem kasetek/kas a raportem dobowym ,2025-06-16 22:03:43.506000+02:00,Incydent,Różnica pomiędzy raportem kasetek/kas a raportem dobowym,różnica pomiędzy raportem kasetek/kas a raportem dobowym,inne,0.5
SD-156488,Korekta błędnie wbitych strat,2025-06-16 21:59:28.393000+02:00,Usługa,Korekta błędnie wbitych strat,korekta błędnie wbitych strat,inne,0.5
SD-156486,POS01 - Czarny ekran,2025-06-16 21:45:34.637000+02:00,Incydent,POS01 - Czarny ekran,pos01 - czarny ekran,inne,0.5
SD-156485,Zmiana godzin dla zamówień mobilnych 17-06,2025-06-16 21:39:15.165000+02:00,Incydent,Zmiana godzin dla zamówień mobilnych 17-06,zmiana godzin dla zamówień mobilnych 17-06,inne,0.5
SD-156484,Błąd obcinacza,2025-06-16 21:36:26.868000+02:00,Incydent,Błąd obcinacza,błąd obcinacza,inne,0.5
SD-156483,braki,2025-06-16 21:31:41.094000+02:00,Usługa,braki,braki,inne,0.5
SD-156482,MyStore - Nie odpowiada przy próbie wydruku,2025-06-16 21:30:11.874000+02:00,Incydent,MyStore - Nie odpowiada przy próbie wydruku,mystore - nie odpowiada przy próbie wydruku,inne,0.5
SD-156481,Nie przeszło przywołanie zamówienia,2025-06-16 21:26:29.820000+02:00,Incydent,Nie przeszło przywołanie zamówienia,nie przeszło przywołanie zamówienia,inne,0.5
SD-156479,POS01 - smart update,2025-06-16 21:23:14.794000+02:00,Incydent,POS01 - smart update,pos01 - smart update,inne,0.5
SD-156478,Pytanie do zgłoszenia,2025-06-16 21:12:13.570000+02:00,Incydent,Pytanie do zgłoszenia,pytanie do zgłoszenia,inne,0.5
SD-156476,Telefon zwrotny,2025-06-16 21:06:36.586000+02:00,Incydent,Telefon zwrotny,telefon zwrotny,inne,0.5
SD-156474,Nadal brak możliwości rozliczenia kasetek,2025-06-16 20:26:39.622000+02:00,Incydent,Nadal brak możliwości rozliczenia kasetek,nadal brak możliwości rozliczenia kasetek,inne,0.5
SD-156473,błąd obcinacza drukarki fiskalnej,2025-06-16 20:23:33.459000+02:00,Incydent,błąd obcinacza drukarki fiskalnej,błąd obcinacza drukarki fiskalnej,inne,0.5
SD-156471,Zmiana statusu WRIN,2025-06-16 20:09:51.631000+02:00,Usługa,Zmiana statusu WRIN,zmiana statusu wrin,inne,0.5
SD-156470,POS07 - nie drukują się numery zamówień,2025-06-16 20:09:05.819000+02:00,Incydent,POS07 - nie drukują się numery zamówień,pos07 - nie drukują się numery zamówień,inne,0.5
SD-156469,Zmiana statusu WRIN,2025-06-16 20:08:26.977000+02:00,Usługa,Zmiana statusu WRIN,zmiana statusu wrin,inne,0.5
SD-156468,Problem ze skanowaniem z drukarki biurowej,2025-06-16 19:55:35.562000+02:00,Incydent,Problem ze skanowaniem z drukarki biurowej,problem ze skanowaniem z drukarki biurowej,inne,0.5
SD-156467,pos06 - zacięła się,2025-06-16 19:52:01.602000+02:00,Incydent,pos06 - zacięła się,pos06 - zacięła się,inne,0.5
SD-156466,Błędne zużycie półproduktów,2025-06-16 19:48:19.726000+02:00,Usługa,Błędne zużycie półproduktów,błędne zużycie półproduktów,inne,0.5
SD-156465,oDMB - skaner COD nie przesyła kuponów,2025-06-16 19:46:22.514000+02:00,Incydent,oDMB - skaner COD nie przesyła kuponów,odmb - skaner cod nie przesyła kuponów,inne,0.5
SD-156464,delivery - autorelease nie działa poprawnie,2025-06-16 19:38:05.239000+02:00,Incydent,delivery - autorelease nie działa poprawnie,delivery - autorelease nie działa poprawnie,Autorelease – nie wpada automatycznie,0.75
SD-156463,Aplikacja do mycia rąk,2025-06-16 19:34:40.183000+02:00,Incydent,Aplikacja do mycia rąk,aplikacja do mycia rąk,inne,0.5
SD-156461,Korekta błędnie wbitych strat,2025-06-16 19:22:19.646000+02:00,Usługa,Korekta błędnie wbitych strat,korekta błędnie wbitych strat,inne,0.5
SD-156460,"Problem z zalogowaniem na pocztę, kontynuacja SD-149302",2025-06-16 19:15:12.088000+02:00,Incydent,"Problem z zalogowaniem na pocztę, kontynuacja SD-149302","problem z zalogowaniem na pocztę, kontynuacja sd-149302",inne,0.5
SD-156459,pos01 - admin logon,2025-06-16 19:01:12.649000+02:00,Incydent,pos01 - admin logon,pos01 - admin logon,inne,0.5
SD-156458,Zmiana statusu wrin,2025-06-16 18:45:46.315000+02:00,Incydent,Zmiana statusu wrin,zmiana statusu wrin,inne,0.5
SD-156457,MyStore - brak czasów szybkości obsługi oraz czasów na KVS,2025-06-16 18:41:35.492000+02:00,Incydent,MyStore - brak czasów szybkości obsługi oraz czasów na KVS,mystore - brak czasów szybkości obsługi oraz czasów na kvs,inne,0.5
SD-156456,backoffice i office - brak uprawnień,2025-06-16 18:29:49.798000+02:00,Incydent,backoffice i office - brak uprawnień,backoffice i office - brak uprawnień,inne,0.5
SD-156454,Po przełączeniu switch z 1 na 2 skaner przestaje swiecić i nie skanuje na pos 19,2025-06-16 18:20:02.271000+02:00,Incydent,Po przełączeniu switch z 1 na 2 skaner przestaje swiecić i nie skanuje na pos 19,po przełączeniu switch z 1 na 2 skaner przestaje swiecić i nie skanuje na pos 19,inne,0.5
SD-156453,Nie została zaksięgowana dostawa,2025-06-16 18:18:37.273000+02:00,Incydent,Nie została zaksięgowana dostawa,nie została zaksięgowana dostawa,inne,0.5
SD-156452,CSO25 - Nie można przyjąć płatności przez terminal,2025-06-16 18:16:16.661000+02:00,Incydent,CSO25 - Nie można przyjąć płatności przez terminal,cso25 - nie można przyjąć płatności przez terminal,inne,0.5
SD-156450,Problem z logowaniem do OfficePC,2025-06-16 18:14:27.617000+02:00,Incydent,Problem z logowaniem do OfficePC,problem z logowaniem do officepc,inne,0.5
SD-156449,Rest rozłączyła się tuż po odebraniu,2025-06-16 18:09:13.272000+02:00,Incydent,Rest rozłączyła się tuż po odebraniu,rest rozłączyła się tuż po odebraniu,inne,0.5
SD-156447,drukarka nie drukuje ,2025-06-16 17:53:49.023000+02:00,Incydent,drukarka nie drukuje,drukarka nie drukuje,inne,0.5
SD-156446,MyStore - Dostawa za 13.06.2025 nie widać zużycia w raporcie zużycia półproduktów,2025-06-16 17:42:46.231000+02:00,Usługa,MyStore - Dostawa za 13.06.2025 nie widać zużycia w raporcie zużycia półproduktów,mystore - dostawa za 13.06.2025 nie widać zużycia w raporcie zużycia półproduktów,MyStore – dostawa nie zaksięgowała się,0.9
SD-156445,CSO28 - pokazuje brak papieru w df mimo że papier jest,2025-06-16 17:40:49.501000+02:00,Incydent,CSO28 - pokazuje brak papieru w df mimo że papier jest,cso28 - pokazuje brak papieru w df mimo że papier jest,inne,0.5
SD-156444,Problem z zapłatą kartą na kasie nr 6. zaciął się terminal. nie da się zrestartować,2025-06-16 17:32:01.327000+02:00,Incydent,Problem z zapłatą kartą na kasie nr 6. zaciął się terminal. nie da się zrestartować,problem z zapłatą kartą na kasie nr 6. zaciął się terminal. nie da się zrestartować,inne,0.5
SD-156443,NewPos - Zawiesił się na POS01,2025-06-16 17:22:19.126000+02:00,Incydent,NewPos - Zawiesił się na POS01,newpos - zawiesił się na pos01,inne,0.5
SD-156441,Nieprawidłowy komunikat,2025-06-16 17:16:34.144000+02:00,Incydent,Nieprawidłowy komunikat,nieprawidłowy komunikat,inne,0.5
SD-156440,FW: RN PO 6251 - 1 Set Golden Arches No Language TECH Tents (100-240),2025-06-16 17:12:40.885000+02:00,Usługa,FW: RN PO 6251 - 1 Set Golden Arches No Language TECH Tents (100-240),fw: rn po 6251 - 1 set golden arches no language tech tents (100-240),inne,0.5
SD-156439,NewPos - Nie można nabić jednego kuponu z aplikacji,2025-06-16 17:10:53.953000+02:00,Incydent,NewPos - Nie można nabić jednego kuponu z aplikacji,newpos - nie można nabić jednego kuponu z aplikacji,inne,0.5
SD-156438,FLEX CASCADE,2025-06-16 17:08:35.113000+02:00,Incydent,FLEX CASCADE,flex cascade,inne,0.5
SD-156437,MyStore - Aplikacja się nie załadowała,2025-06-16 17:06:39.503000+02:00,Incydent,MyStore - Aplikacja się nie załadowała,mystore - aplikacja się nie załadowała,inne,0.5
SD-156435,Dodanie laptopa,2025-06-16 17:03:01.607000+02:00,Incydent,Dodanie laptopa,dodanie laptopa,inne,0.5
SD-156434,Brakujące ikony na kioskach,2025-06-16 17:01:31.690000+02:00,Incydent,Brakujące ikony na kioskach,brakujące ikony na kioskach,inne,0.5
SD-156433,Problem z Zegarem TR,2025-06-16 16:52:23.409000+02:00,Incydent,Problem z Zegarem TR,problem z zegarem tr,inne,0.5
SD-156432,mystore - błędna segmentacja standardowa,2025-06-16 16:52:22.831000+02:00,Incydent,mystore - błędna segmentacja standardowa,mystore - błędna segmentacja standardowa,inne,0.5
SD-156431,drukarki fiskalne nie odpowiadają ,2025-06-16 16:52:19.524000+02:00,Incydent,drukarki fiskalne nie odpowiadają,drukarki fiskalne nie odpowiadają,inne,0.5
SD-156429,Drukarka biurowa - Nie można nic wydrukować,2025-06-16 16:48:19.527000+02:00,Incydent,Drukarka biurowa - Nie można nic wydrukować,drukarka biurowa - nie można nic wydrukować,inne,0.5
SD-156427,Brak automatycznego przesyłania zamówień z kuponem 20nuggetsow + 2x małe frytki,2025-06-16 16:43:08.532000+02:00,Incydent,Brak automatycznego przesyłania zamówień z kuponem 20nuggetsow + 2x małe frytki,brak automatycznego przesyłania zamówień z kuponem 20nuggetsow + 2x małe frytki,inne,0.5
SD-156426,pos1 - terminal nie przyjmuje płatności,2025-06-16 16:42:05.146000+02:00,Incydent,pos1 - terminal nie przyjmuje płatności,pos1 - terminal nie przyjmuje płatności,inne,0.5
SD-156423,Eprod - zatrzymał się na śniadaniach,2025-06-16 16:30:45.803000+02:00,Incydent,Eprod - zatrzymał się na śniadaniach,eprod - zatrzymał się na śniadaniach,inne,0.5
SD-156421,MAP01 - nie pokazuje drukarki,2025-06-16 16:30:08.630000+02:00,Incydent,MAP01 - nie pokazuje drukarki,map01 - nie pokazuje drukarki,inne,0.5
SD-156420,POS7 - fiscal driver is not started (destination host unreachable),2025-06-16 16:29:36.423000+02:00,Incydent,POS7 - fiscal driver is not started (destination host unreachable),pos7 - fiscal driver is not started (destination host unreachable),inne,0.5
SD-156416,internet ,2025-06-16 16:16:44.424000+02:00,Incydent,internet,internet,inne,0.5
SD-156415,Brak widoku z kamer. Widok zniknał w nocy z piątku na sobotę (13/14.06),2025-06-16 16:11:07.309000+02:00,Incydent,Brak widoku z kamer. Widok zniknał w nocy z piątku na sobotę (13/14.06),brak widoku z kamer. widok zniknał w nocy z piątku na sobotę (13/14.06),inne,0.5
SD-156413,RE: McDonald's Poland Coates Support Case 00362609 Acknowledgment,2025-06-16 16:05:50.462000+02:00,Usługa,RE: McDonald's Poland Coates Support Case 00362609 Acknowledgment,re: mcdonald's poland coates support case 00362609 acknowledgment,inne,0.5
SD-156412,McDonald's Poland Coates Support Case 00362609 Acknowledgment,2025-06-16 16:00:51.290000+02:00,Usługa,McDonald's Poland Coates Support Case 00362609 Acknowledgment,mcdonald's poland coates support case 00362609 acknowledgment,inne,0.5
SD-156411,Problem z działaniem Produkcji po Awarii prądu,2025-06-16 16:00:23.529000+02:00,Incydent,Problem z działaniem Produkcji po Awarii prądu,problem z działaniem produkcji po awarii prądu,inne,0.5
