key,title,created,issue_type,title_clean,title_lower,category,confidence
SD-163246,MyStore - uznana reklamacja za 26.06 nie odjęła się w zużyciu,2025-07-01 03:23:51.096000+02:00,Usługa,MyStore - uznana reklamacja za 26.06 nie odjęła się w zużyciu,mystore - uznana reklamacja za 26.06 nie odjęła się w zużyciu,inne,0.5
SD-163245,"poluzowany element zaznaczony na niebiesko, finalnie wszystkie wydrukie wkrecają sie pod rolke ",2025-07-01 03:18:52.010000+02:00,Incydent,"poluzowany element zaznaczony na niebiesko, finalnie wszystkie wydrukie wkrecają sie pod rolke","poluzowany element zaznaczony na niebiesko, finalnie wszystkie wydrukie wkrecają sie pod rolke",inne,0.5
SD-163244,MyStore - raport odchyleń statystycznych - różnica na frytkach,2025-07-01 03:18:24.511000+02:00,Incydent,MyStore - raport odchyleń statystycznych - różnica na frytkach,mystore - raport odchyleń statystycznych - różnica na frytkach,inne,0.5
SD-163241,MyStore - brak zużycia,2025-07-01 03:12:51.980000+02:00,Usługa,MyStore - brak zużycia,mystore - brak zużycia,inne,0.5
SD-163239,CSO25 - żółta M na czerwonym tle ,2025-07-01 02:48:58.358000+02:00,Incydent,CSO25 - żółta M na czerwonym tle,cso25 - żółta m na czerwonym tle,inne,0.5
SD-163238,POS - nie działają płatności na terminalach,2025-07-01 02:47:54.168000+02:00,Incydent,POS - nie działają płatności na terminalach,pos - nie działają płatności na terminalach,inne,0.5
SD-163237,"CSO25,30 - niedostępne",2025-07-01 02:47:44.495000+02:00,Incydent,"CSO25,30 - niedostępne","cso25,30 - niedostępne",inne,0.5
SD-163236,Prośba o zmiane hasla do ms ,2025-07-01 02:45:17.216000+02:00,Incydent,Prośba o zmiane hasla do ms,prośba o zmiane hasla do ms,inne,0.5
SD-163235,"Newpos - Zamknięcie nie przeszło na kasie, z której był zamykany dzień. ",2025-07-01 02:44:40.535000+02:00,Incydent,"Newpos - Zamknięcie nie przeszło na kasie, z której był zamykany dzień.","newpos - zamknięcie nie przeszło na kasie, z której był zamykany dzień.","Newpos – Zamknięcie nie przeszło na kasie, z której był zamykany dzień",0.9
SD-163234,Raport operacyjny - brak godzin przepracowanych - 30.06,2025-07-01 02:39:39.884000+02:00,Incydent,Raport operacyjny - brak godzin przepracowanych - 30.06,raport operacyjny - brak godzin przepracowanych - 30.06,inne,0.5
SD-163233,MS9 - Dostawa nie zaczytała się.,2025-07-01 02:39:14.099000+02:00,Incydent,MS9 - Dostawa nie zaczytała się.,ms9 - dostawa nie zaczytała się.,MyStore – dostawa nie zaksięgowała się,0.9
SD-163232,Błędne wartości w depozycie ,2025-07-01 02:37:52.550000+02:00,Incydent,Błędne wartości w depozycie,błędne wartości w depozycie,inne,0.5
SD-163231,MyStore - Prośba o pomoc w edycji odbić czasowych,2025-07-01 02:26:03.436000+02:00,Incydent,MyStore - Prośba o pomoc w edycji odbić czasowych,mystore - prośba o pomoc w edycji odbić czasowych,MyStore – Prośba o pomoc w edycji odbić czasowych,0.9
SD-163230,MyStore - Raport pmix - brak danych dla wybranego okresu,2025-07-01 02:05:23.541000+02:00,Incydent,MyStore - Raport pmix - brak danych dla wybranego okresu,mystore - raport pmix - brak danych dla wybranego okresu,inne,0.5
SD-163228,Zamknięcie/Otwarcie POS - Nie przeszło zamknięcie.,2025-07-01 01:59:08.219000+02:00,Incydent,Zamknięcie/Otwarcie POS - Nie przeszło zamknięcie.,zamknięcie/otwarcie pos - nie przeszło zamknięcie.,inne,0.5
SD-163227,raport pmx,2025-07-01 01:57:55.445000+02:00,Incydent,raport pmx,raport pmx,inne,0.5
SD-163226,problem z otwarciem nowego dnia biznesowego,2025-07-01 01:54:47.716000+02:00,Incydent,problem z otwarciem nowego dnia biznesowego,problem z otwarciem nowego dnia biznesowego,inne,0.5
SD-163225,Brak komunikacji ,2025-07-01 01:47:10.944000+02:00,Incydent,Brak komunikacji,brak komunikacji,inne,0.5
SD-163222,Problem z zalogowaniem do BOS01 ,2025-07-01 01:40:42.673000+02:00,Incydent,Problem z zalogowaniem do BOS01,problem z zalogowaniem do bos01,BOS/MAP – nie można się zalogować,0.9
SD-163221,MS9 - Raport PMX - Nie można wejść w raport.,2025-07-01 01:38:41.625000+02:00,Incydent,MS9 - Raport PMX - Nie można wejść w raport.,ms9 - raport pmx - nie można wejść w raport.,inne,0.5
SD-163220,Urządzenie  nie wyłącza się automatycznie (świeci całą noc),2025-07-01 01:37:40.594000+02:00,Incydent,Urządzenie  nie wyłącza się automatycznie (świeci całą noc),urządzenie  nie wyłącza się automatycznie (świeci całą noc),inne,0.5
SD-163219, MyStore - brak danych w raporcie sprzedaży dziennej,2025-07-01 01:37:13.698000+02:00,Incydent,MyStore - brak danych w raporcie sprzedaży dziennej,mystore - brak danych w raporcie sprzedaży dziennej,inne,0.5
SD-163217,MyStore - dostawa nie zaksięgowała się,2025-07-01 01:19:25.510000+02:00,Incydent,MyStore - dostawa nie zaksięgowała się,mystore - dostawa nie zaksięgowała się,MyStore – dostawa nie zaksięgowała się,0.9
SD-163216,CSO27 - nie uruchamia sie ,2025-07-01 01:06:51.730000+02:00,Incydent,CSO27 - nie uruchamia sie,cso27 - nie uruchamia sie,inne,0.5
SD-163215,MS9 - Kasetka widnieje jako zalogowana,2025-07-01 01:05:32.697000+02:00,Incydent,MS9 - Kasetka widnieje jako zalogowana,ms9 - kasetka widnieje jako zalogowana,inne,0.5
SD-163214,Prośba o rekalkulację,2025-07-01 01:01:42.042000+02:00,Usługa,Prośba o rekalkulację,prośba o rekalkulację,inne,0.5
SD-163213,MyStore – edycja odbić czasowych – błąd podczas wysyłania poprawek odbić – 30.06,2025-07-01 01:00:43.802000+02:00,Usługa,MyStore – edycja odbić czasowych – błąd podczas wysyłania poprawek odbić – 30.06,mystore – edycja odbić czasowych – błąd podczas wysyłania poprawek odbić – 30.06,MyStore – Prośba o pomoc w edycji odbić czasowych,0.9
SD-163212,Korekta błędnie wbitych strat,2025-07-01 00:56:49.214000+02:00,Usługa,Korekta błędnie wbitych strat,korekta błędnie wbitych strat,inne,0.5
SD-163211,CR .240 - w automacie jest zacięty banknot,2025-07-01 00:53:17.191000+02:00,Incydent,CR .240 - w automacie jest zacięty banknot,cr .240 - w automacie jest zacięty banknot,inne,0.5
SD-163210,Raport PMX - brak danych ,2025-07-01 00:43:54.603000+02:00,Incydent,Raport PMX - brak danych,raport pmx - brak danych,inne,0.5
SD-163209,MyStore - Raport pmix - brak danych dla wybranego okresu,2025-07-01 00:39:23.699000+02:00,Incydent,MyStore - Raport pmix - brak danych dla wybranego okresu,mystore - raport pmix - brak danych dla wybranego okresu,inne,0.5
SD-163208,Zamknięcie/Otwarcie POS - Nie przeszło otwarcie,2025-07-01 00:39:10.220000+02:00,Incydent,Zamknięcie/Otwarcie POS - Nie przeszło otwarcie,zamknięcie/otwarcie pos - nie przeszło otwarcie,inne,0.5
SD-163207,MS9 - kasetki widoczne jako zalogowane,2025-07-01 00:36:39.139000+02:00,Incydent,MS9 - kasetki widoczne jako zalogowane,ms9 - kasetki widoczne jako zalogowane,inne,0.5
SD-163206,MyStore - Raport pmix - brak danych dla wybranego okresu,2025-07-01 00:30:35.372000+02:00,Incydent,MyStore - Raport pmix - brak danych dla wybranego okresu,mystore - raport pmix - brak danych dla wybranego okresu,inne,0.5
SD-163205,Raport drp i raporty z drawera roznica 06.06,2025-07-01 00:29:59.169000+02:00,Incydent,Raport drp i raporty z drawera roznica 06.06,raport drp i raporty z drawera roznica 06.06,inne,0.5
SD-163204,Brak zużycia na wszystkich PP - 30.06,2025-07-01 00:27:49.552000+02:00,Usługa,Brak zużycia na wszystkich PP - 30.06,brak zużycia na wszystkich pp - 30.06,inne,0.5
SD-163203,POS06 - Adapter is busy.,2025-07-01 00:27:06.105000+02:00,Incydent,POS06 - Adapter is busy.,pos06 - adapter is busy.,inne,0.5
SD-163202,MS - dewiacja na nie produkt,2025-07-01 00:26:33.764000+02:00,Incydent,MS - dewiacja na nie produkt,ms - dewiacja na nie produkt,inne,0.5
SD-163201,POS07 - fiscal driver not started,2025-07-01 00:24:49.070000+02:00,Incydent,POS07 - fiscal driver not started,pos07 - fiscal driver not started,inne,0.5
SD-163200,Błędnie wbita dostawa ,2025-07-01 00:23:11.594000+02:00,Usługa,Błędnie wbita dostawa,błędnie wbita dostawa,inne,0.5
SD-163199,Zamknięcie/Otwracie POS - Nie przeszło otwarcie,2025-07-01 00:17:15.683000+02:00,Incydent,Zamknięcie/Otwracie POS - Nie przeszło otwarcie,zamknięcie/otwracie pos - nie przeszło otwarcie,inne,0.5
SD-163198,POS07- brak ikon,2025-07-01 00:15:07.538000+02:00,Incydent,POS07- brak ikon,pos07- brak ikon,POS – brak kafelków,0.9
SD-163197,PSO- Smart update.,2025-07-01 00:12:03.462000+02:00,Incydent,PSO- Smart update.,pso- smart update.,inne,0.5
SD-163195,CSO25 - Cr -Logo CashInfinity,2025-07-01 00:05:09.884000+02:00,Incydent,CSO25 - Cr -Logo CashInfinity,cso25 - cr -logo cashinfinity,inne,0.5
SD-163194,Możliwość zeskanowania kuponu z McChikenem po północy,2025-07-01 00:03:01.834000+02:00,Usługa,Możliwość zeskanowania kuponu z McChikenem po północy,możliwość zeskanowania kuponu z mcchikenem po północy,inne,0.5
SD-163193,Zamknięcie/Otwarcie POS - Nie przeszło otwarcie.,2025-07-01 00:02:58.730000+02:00,Incydent,Zamknięcie/Otwarcie POS - Nie przeszło otwarcie.,zamknięcie/otwarcie pos - nie przeszło otwarcie.,inne,0.5
SD-163192,Otwarcie POS - waystation niedostępne dla komend w całej restauracji,2025-07-01 00:00:38.865000+02:00,Incydent,Otwarcie POS - waystation niedostępne dla komend w całej restauracji,otwarcie pos - waystation niedostępne dla komend w całej restauracji,inne,0.5
